Carrier_Airline,Tail_Number,Origin,Dest,Schedule_DateTime,Flight_Duration_Minutes,Flight_Delay,Orientation
OH,N551NN,TLH,CLT,2022-03-28 20:09:00,96.0,72.0,North-South
OH,N612NN,TLH,CLT,2022-03-31 20:09:00,96.0,62.0,North-South
OH,N599NN,CLT,GPT,2022-03-01 13:00:00,122.0,-3.0,East-West
OH,N519AE,CLT,GPT,2022-03-02 13:00:00,122.0,24.0,East-West
OH,N519AE,CLT,GPT,2022-03-06 12:54:00,120.0,2.0,East-West
OH,N519AE,CLT,GPT,2022-03-07 12:54:00,120.0,-11.0,East-West
OH,N514AE,CLT,GPT,2022-03-09 12:54:00,120.0,11.0,East-West
OH,N712PS,CLT,GPT,2022-03-11 12:54:00,120.0,-2.0,East-West
OH,N702PS,CLT,GPT,2022-03-13 12:54:00,120.0,7.0,East-West
OH,N514AE,CLT,GPT,2022-03-14 12:54:00,120.0,4.0,East-West
OH,N718PS,CLT,GPT,2022-03-16 12:54:00,120.0,-13.0,East-West
OH,N524AE,CLT,GPT,2022-03-18 12:54:00,120.0,53.0,East-West
OH,N505AE,CLT,GPT,2022-03-20 12:54:00,120.0,-20.0,East-West
OH,N512AE,CLT,GPT,2022-03-21 12:54:00,120.0,-15.0,East-West
OH,N608NN,CLT,GPT,2022-03-23 12:54:00,120.0,6.0,East-West
OH,N723PS,CLT,GPT,2022-03-25 12:54:00,120.0,-10.0,East-West
OH,N537EA,CLT,GPT,2022-03-27 12:54:00,120.0,-11.0,East-West
OH,N599NN,GPT,CLT,2022-03-01 14:34:00,108.0,0.0,East-West
OH,N519AE,GPT,CLT,2022-03-02 14:34:00,108.0,14.0,East-West
OH,N519AE,GPT,CLT,2022-03-06 14:24:00,112.0,-11.0,East-West
OH,N519AE,GPT,CLT,2022-03-07 14:24:00,112.0,-12.0,East-West
OH,N514AE,GPT,CLT,2022-03-09 14:24:00,112.0,6.0,East-West
OH,N712PS,GPT,CLT,2022-03-11 14:24:00,112.0,-10.0,East-West
OH,N702PS,GPT,CLT,2022-03-13 14:24:00,112.0,-1.0,East-West
OH,N514AE,GPT,CLT,2022-03-14 14:24:00,112.0,-4.0,East-West
OH,N718PS,GPT,CLT,2022-03-16 14:24:00,112.0,-20.0,East-West
OH,N524AE,GPT,CLT,2022-03-18 14:24:00,112.0,54.0,East-West
OH,N505AE,GPT,CLT,2022-03-20 14:24:00,112.0,-18.0,East-West
OH,N512AE,GPT,CLT,2022-03-21 14:24:00,112.0,-13.0,East-West
OH,N608NN,GPT,CLT,2022-03-23 14:24:00,112.0,35.0,East-West
OH,N723PS,GPT,CLT,2022-03-25 14:24:00,112.0,-5.0,East-West
OH,N537EA,GPT,CLT,2022-03-27 14:24:00,112.0,-16.0,East-West
OH,N501BG,CAE,DCA,2022-03-01 19:56:00,84.0,-5.0,North-South
OH,N725PS,CAE,DCA,2022-03-02 19:56:00,84.0,11.0,North-South
OH,N719PS,CAE,DCA,2022-03-03 19:29:00,91.0,51.0,North-South
OH,N702PS,CAE,DCA,2022-03-04 19:29:00,91.0,4.0,North-South
OH,N506AE,CAE,DCA,2022-03-06 19:29:00,91.0,21.0,North-South
OH,N514AE,CAE,DCA,2022-03-07 19:29:00,91.0,85.0,North-South
OH,N716PS,CAE,DCA,2022-03-08 19:29:00,91.0,-15.0,North-South
OH,N507AE,CAE,DCA,2022-03-09 19:29:00,91.0,156.0,North-South
OH,N526EA,CAE,DCA,2022-03-10 19:29:00,91.0,-3.0,North-South
OH,N537EA,CAE,DCA,2022-03-11 19:29:00,91.0,5.0,North-South
OH,N542EA,CAE,DCA,2022-03-13 19:29:00,91.0,-2.0,North-South
OH,N706PS,CAE,DCA,2022-03-14 19:29:00,91.0,-5.0,North-South
OH,N512AE,CAE,DCA,2022-03-15 19:29:00,91.0,-23.0,North-South
OH,N588NN,CAE,DCA,2022-03-16 19:29:00,91.0,178.0,North-South
OH,N544EA,CAE,DCA,2022-03-17 19:29:00,91.0,182.0,North-South
OH,N529EA,CAE,DCA,2022-03-20 19:29:00,91.0,-15.0,North-South
OH,N546FF,CAE,DCA,2022-03-21 19:29:00,91.0,-7.0,North-South
OH,N544EA,CAE,DCA,2022-03-22 19:29:00,91.0,-24.0,North-South
OH,N710PS,CAE,DCA,2022-03-23 19:29:00,91.0,-7.0,North-South
OH,N532EA,CAE,DCA,2022-03-24 19:29:00,91.0,-11.0,North-South
OH,N709PS,CAE,DCA,2022-03-25 19:29:00,91.0,-8.0,North-South
OH,N542EA,CAE,DCA,2022-03-27 19:29:00,91.0,-11.0,North-South
OH,N544EA,CAE,DCA,2022-03-28 19:29:00,91.0,-19.0,North-South
OH,N546FF,CAE,DCA,2022-03-29 19:29:00,91.0,0.0,North-South
OH,N705PS,CAE,DCA,2022-03-30 19:29:00,91.0,12.0,North-South
OH,N703PS,CAE,DCA,2022-03-31 19:29:00,91.0,113.0,North-South
OH,N501BG,DCA,CAE,2022-03-01 17:30:00,100.0,-31.0,North-South
OH,N725PS,DCA,CAE,2022-03-02 17:30:00,100.0,-7.0,North-South
OH,N719PS,DCA,CAE,2022-03-03 17:22:00,92.0,1.0,North-South
OH,N702PS,DCA,CAE,2022-03-04 17:22:00,92.0,-2.0,North-South
OH,N509AE,DCA,CAE,2022-03-05 16:55:00,91.0,-19.0,North-South
OH,N506AE,DCA,CAE,2022-03-06 17:22:00,92.0,11.0,North-South
OH,N514AE,DCA,CAE,2022-03-07 17:22:00,92.0,71.0,North-South
OH,N716PS,DCA,CAE,2022-03-08 17:22:00,92.0,-3.0,North-South
OH,N507AE,DCA,CAE,2022-03-09 17:22:00,92.0,180.0,North-South
OH,N526EA,DCA,CAE,2022-03-10 17:22:00,92.0,17.0,North-South
OH,N537EA,DCA,CAE,2022-03-11 17:22:00,92.0,9.0,North-South
OH,N528EG,DCA,CAE,2022-03-12 16:55:00,91.0,5.0,North-South
OH,N542EA,DCA,CAE,2022-03-13 17:22:00,92.0,-11.0,North-South
OH,N706PS,DCA,CAE,2022-03-14 17:22:00,92.0,-12.0,North-South
OH,N512AE,DCA,CAE,2022-03-15 17:22:00,92.0,-5.0,North-South
OH,N544EA,DCA,CAE,2022-03-17 17:22:00,92.0,165.0,North-South
OH,N503AE,DCA,CAE,2022-03-19 16:55:00,91.0,-5.0,North-South
OH,N529EA,DCA,CAE,2022-03-20 17:22:00,92.0,-12.0,North-South
OH,N546FF,DCA,CAE,2022-03-21 17:22:00,92.0,3.0,North-South
OH,N544EA,DCA,CAE,2022-03-22 17:22:00,92.0,-13.0,North-South
OH,N710PS,DCA,CAE,2022-03-23 17:22:00,92.0,-7.0,North-South
OH,N532EA,DCA,CAE,2022-03-24 17:22:00,92.0,8.0,North-South
OH,N709PS,DCA,CAE,2022-03-25 17:22:00,92.0,1.0,North-South
OH,N709PS,DCA,CAE,2022-03-26 16:55:00,91.0,7.0,North-South
OH,N542EA,DCA,CAE,2022-03-27 17:22:00,92.0,-11.0,North-South
OH,N544EA,DCA,CAE,2022-03-28 17:22:00,92.0,-10.0,North-South
OH,N546FF,DCA,CAE,2022-03-29 17:22:00,92.0,11.0,North-South
OH,N705PS,DCA,CAE,2022-03-30 17:22:00,92.0,-20.0,North-South
OH,N703PS,DCA,CAE,2022-03-31 17:22:00,92.0,118.0,North-South
OH,N572NN,CHS,CLT,2022-03-01 16:18:00,72.0,-12.0,North-South
OH,N600NN,CHS,CLT,2022-03-02 16:18:00,72.0,-12.0,North-South
OH,N610NN,CHS,CLT,2022-03-03 16:16:00,69.0,-10.0,North-South
OH,N612NN,CHS,CLT,2022-03-04 16:16:00,69.0,-17.0,North-South
OH,N598NN,CHS,CLT,2022-03-06 16:16:00,69.0,-6.0,North-South
OH,N593NN,CHS,CLT,2022-03-08 16:16:00,69.0,16.0,North-South
OH,N600NN,CHS,CLT,2022-03-09 16:16:00,69.0,3.0,North-South
OH,N564NN,CHS,CLT,2022-03-10 16:16:00,69.0,3.0,North-South
OH,N581NN,CHS,CLT,2022-03-11 16:16:00,69.0,8.0,North-South
OH,N615NN,CHS,CLT,2022-03-12 16:16:00,69.0,2.0,North-South
OH,N573NN,CHS,CLT,2022-03-13 16:16:00,69.0,33.0,North-South
OH,N559NN,CHS,CLT,2022-03-14 16:16:00,69.0,135.0,North-South
OH,N600NN,CHS,CLT,2022-03-15 16:16:00,69.0,11.0,North-South
OH,N559NN,CHS,CLT,2022-03-16 16:16:00,69.0,12.0,North-South
OH,N612NN,CHS,CLT,2022-03-17 16:16:00,69.0,-4.0,North-South
OH,N605NN,CHS,CLT,2022-03-18 16:16:00,69.0,-7.0,North-South
OH,N602NN,CHS,CLT,2022-03-20 16:16:00,69.0,-5.0,North-South
OH,N591NN,CHS,CLT,2022-03-21 16:16:00,69.0,52.0,North-South
OH,N603NN,CHS,CLT,2022-03-23 16:16:00,69.0,1.0,North-South
OH,N601EN,CHS,CLT,2022-03-24 16:16:00,69.0,0.0,North-South
OH,N606NN,CHS,CLT,2022-03-25 16:16:00,69.0,-2.0,North-South
OH,N600NN,CHS,CLT,2022-03-26 16:16:00,69.0,-16.0,North-South
OH,N557NN,CHS,CLT,2022-03-27 16:16:00,69.0,-14.0,North-South
OH,N569NN,CHS,CLT,2022-03-28 16:16:00,69.0,9.0,North-South
OH,N589NN,CHS,CLT,2022-03-29 16:16:00,69.0,-13.0,North-South
OH,N608NN,CHS,CLT,2022-03-30 16:16:00,69.0,-4.0,North-South
OH,N562NN,CHS,CLT,2022-03-31 16:16:00,69.0,5.0,North-South
OH,N572NN,CLT,CHS,2022-03-01 14:35:00,73.0,-21.0,North-South
OH,N600NN,CLT,CHS,2022-03-02 14:35:00,73.0,1.0,North-South
OH,N596NN,CLT,PNS,2022-03-03 11:10:00,115.0,-24.0,East-West
OH,N615NN,CLT,PNS,2022-03-04 11:10:00,115.0,-19.0,East-West
OH,N600NN,CLT,PNS,2022-03-05 11:10:00,115.0,-10.0,East-West
OH,N574NN,CLT,PNS,2022-03-06 11:10:00,115.0,-10.0,East-West
OH,N600NN,CLT,PNS,2022-03-07 11:10:00,115.0,-14.0,East-West
OH,N598NN,CLT,PNS,2022-03-08 11:10:00,115.0,-9.0,East-West
OH,N608NN,CLT,PNS,2022-03-09 11:10:00,115.0,-12.0,East-West
OH,N593NN,CLT,PNS,2022-03-10 11:10:00,115.0,4.0,East-West
OH,N593NN,CLT,PNS,2022-03-11 11:10:00,115.0,40.0,East-West
OH,N576NN,CLT,PNS,2022-03-12 11:10:00,115.0,45.0,East-West
OH,N583NN,CLT,PNS,2022-03-13 11:10:00,115.0,-17.0,East-West
OH,N598NN,CLT,PNS,2022-03-14 11:10:00,115.0,-9.0,East-West
OH,N597NN,CLT,PNS,2022-03-15 11:10:00,115.0,57.0,East-West
OH,N557NN,CLT,PNS,2022-03-16 11:10:00,115.0,-3.0,East-West
OH,N573NN,CLT,PNS,2022-03-17 11:10:00,115.0,-17.0,East-West
OH,N597NN,CLT,PNS,2022-03-19 11:10:00,115.0,15.0,East-West
OH,N555NN,CLT,PNS,2022-03-20 11:10:00,115.0,-8.0,East-West
OH,N588NN,CLT,PNS,2022-03-21 11:10:00,115.0,-1.0,East-West
OH,N605NN,CLT,PNS,2022-03-22 11:10:00,115.0,-6.0,East-West
OH,N606NN,CLT,PNS,2022-03-23 11:10:00,115.0,-7.0,East-West
OH,N571NN,CLT,PNS,2022-03-24 11:10:00,115.0,30.0,East-West
OH,N547NN,CLT,PNS,2022-03-25 11:10:00,115.0,-12.0,East-West
OH,N587NN,CLT,PNS,2022-03-26 11:10:00,115.0,2.0,East-West
OH,N566NN,CLT,PNS,2022-03-27 11:10:00,115.0,-19.0,East-West
OH,N609NN,CLT,PNS,2022-03-28 11:10:00,115.0,-20.0,East-West
OH,N568NN,CLT,PNS,2022-03-29 11:10:00,115.0,-26.0,East-West
OH,N587NN,CLT,PNS,2022-03-31 11:10:00,115.0,14.0,East-West
OH,N596NN,PNS,CLT,2022-03-03 12:37:00,105.0,-11.0,East-West
OH,N615NN,PNS,CLT,2022-03-04 12:37:00,105.0,-13.0,East-West
OH,N600NN,PNS,CLT,2022-03-05 12:37:00,105.0,-4.0,East-West
OH,N574NN,PNS,CLT,2022-03-06 12:37:00,105.0,81.0,East-West
OH,N600NN,PNS,CLT,2022-03-07 12:37:00,105.0,-5.0,East-West
OH,N598NN,PNS,CLT,2022-03-08 12:37:00,105.0,-23.0,East-West
OH,N608NN,PNS,CLT,2022-03-09 12:37:00,105.0,-1.0,East-West
OH,N593NN,PNS,CLT,2022-03-10 12:37:00,105.0,-7.0,East-West
OH,N593NN,PNS,CLT,2022-03-11 12:37:00,105.0,22.0,East-West
OH,N576NN,PNS,CLT,2022-03-12 12:37:00,105.0,38.0,East-West
OH,N583NN,PNS,CLT,2022-03-13 12:37:00,105.0,-9.0,East-West
OH,N598NN,PNS,CLT,2022-03-14 12:37:00,105.0,2.0,East-West
OH,N597NN,PNS,CLT,2022-03-15 12:37:00,105.0,48.0,East-West
OH,N557NN,PNS,CLT,2022-03-16 12:37:00,105.0,-3.0,East-West
OH,N573NN,PNS,CLT,2022-03-17 12:37:00,105.0,-7.0,East-West
OH,N598NN,PNS,CLT,2022-03-18 12:37:00,105.0,249.0,East-West
OH,N597NN,PNS,CLT,2022-03-19 12:37:00,105.0,3.0,East-West
OH,N555NN,PNS,CLT,2022-03-20 12:37:00,105.0,20.0,East-West
OH,N588NN,PNS,CLT,2022-03-21 12:37:00,105.0,11.0,East-West
OH,N605NN,PNS,CLT,2022-03-22 12:37:00,105.0,-22.0,East-West
OH,N606NN,PNS,CLT,2022-03-23 12:37:00,105.0,-12.0,East-West
OH,N571NN,PNS,CLT,2022-03-24 12:37:00,105.0,13.0,East-West
OH,N547NN,PNS,CLT,2022-03-25 12:37:00,105.0,-7.0,East-West
OH,N587NN,PNS,CLT,2022-03-26 12:37:00,105.0,-7.0,East-West
OH,N566NN,PNS,CLT,2022-03-27 12:37:00,105.0,-7.0,East-West
OH,N609NN,PNS,CLT,2022-03-28 12:37:00,105.0,-6.0,East-West
OH,N568NN,PNS,CLT,2022-03-29 12:37:00,105.0,2.0,East-West
OH,N587NN,PNS,CLT,2022-03-31 12:37:00,105.0,-4.0,East-West
OH,N511AE,DCA,TYS,2022-03-01 12:44:00,104.0,-9.0,East-West
OH,N543EA,DCA,TYS,2022-03-02 12:44:00,104.0,-24.0,East-West
OH,N515AE,DCA,TYS,2022-03-03 12:40:00,92.0,17.0,East-West
OH,N538EG,DCA,TYS,2022-03-04 12:40:00,92.0,3.0,East-West
OH,N506AE,DCA,TYS,2022-03-06 12:40:00,92.0,39.0,East-West
OH,N723PS,DCA,TYS,2022-03-07 12:40:00,92.0,71.0,East-West
OH,N526EA,DCA,TYS,2022-03-08 12:40:00,92.0,45.0,East-West
OH,N506AE,DCA,TYS,2022-03-09 12:40:00,92.0,18.0,East-West
OH,N511AE,DCA,TYS,2022-03-10 12:40:00,92.0,4.0,East-West
OH,N539EA,DCA,TYS,2022-03-11 12:40:00,92.0,-6.0,East-West
OH,N542EA,DCA,TYS,2022-03-13 12:40:00,92.0,-14.0,East-West
OH,N526EA,DCA,TYS,2022-03-14 12:40:00,92.0,42.0,East-West
OH,N534AE,DCA,TYS,2022-03-15 12:40:00,92.0,23.0,East-West
OH,N723PS,DCA,TYS,2022-03-16 12:40:00,92.0,10.0,East-West
OH,N520DC,DCA,TYS,2022-03-17 12:40:00,92.0,-7.0,East-West
OH,N720PS,DCA,TYS,2022-03-18 12:40:00,92.0,95.0,East-West
OH,N529EA,DCA,TYS,2022-03-20 12:40:00,92.0,-5.0,East-West
OH,N529EA,DCA,TYS,2022-03-21 12:40:00,92.0,15.0,East-West
OH,N518AE,DCA,TYS,2022-03-22 12:40:00,92.0,2.0,East-West
OH,N718PS,DCA,TYS,2022-03-23 12:40:00,92.0,14.0,East-West
OH,N503AE,DCA,TYS,2022-03-24 12:40:00,92.0,13.0,East-West
OH,N507AE,DCA,TYS,2022-03-25 12:40:00,92.0,16.0,East-West
OH,N542EA,DCA,TYS,2022-03-27 12:40:00,92.0,-9.0,East-West
OH,N539EA,DCA,TYS,2022-03-28 12:40:00,92.0,32.0,East-West
OH,N502AE,DCA,TYS,2022-03-29 12:40:00,92.0,-9.0,East-West
OH,N504AE,DCA,TYS,2022-03-30 12:40:00,92.0,-1.0,East-West
OH,N720PS,DCA,TYS,2022-03-31 12:40:00,92.0,6.0,East-West
OH,N511AE,TYS,DCA,2022-03-01 15:30:00,89.0,-9.0,East-West
OH,N543EA,TYS,DCA,2022-03-02 15:30:00,89.0,-8.0,East-West
OH,N515AE,TYS,DCA,2022-03-03 14:44:00,97.0,-5.0,East-West
OH,N538EG,TYS,DCA,2022-03-04 14:44:00,97.0,315.0,East-West
OH,N506AE,TYS,DCA,2022-03-06 14:44:00,97.0,45.0,East-West
OH,N723PS,TYS,DCA,2022-03-07 14:44:00,97.0,96.0,East-West
OH,N526EA,TYS,DCA,2022-03-08 14:44:00,97.0,19.0,East-West
OH,N506AE,TYS,DCA,2022-03-09 14:44:00,97.0,5.0,East-West
OH,N511AE,TYS,DCA,2022-03-10 14:44:00,97.0,-12.0,East-West
OH,N539EA,TYS,DCA,2022-03-11 14:44:00,97.0,-23.0,East-West
OH,N542EA,TYS,DCA,2022-03-13 14:44:00,97.0,-18.0,East-West
OH,N591NN,TYS,DCA,2022-03-14 14:44:00,97.0,137.0,East-West
OH,N534AE,TYS,DCA,2022-03-15 14:44:00,97.0,11.0,East-West
OH,N723PS,TYS,DCA,2022-03-16 14:44:00,97.0,1.0,East-West
OH,N520DC,TYS,DCA,2022-03-17 14:44:00,97.0,-15.0,East-West
OH,N720PS,TYS,DCA,2022-03-18 14:44:00,97.0,138.0,East-West
OH,N529EA,TYS,DCA,2022-03-20 14:44:00,97.0,-13.0,East-West
OH,N529EA,TYS,DCA,2022-03-21 14:44:00,97.0,11.0,East-West
OH,N518AE,TYS,DCA,2022-03-22 14:44:00,97.0,-6.0,East-West
OH,N718PS,TYS,DCA,2022-03-23 14:44:00,97.0,16.0,East-West
OH,N503AE,TYS,DCA,2022-03-24 14:44:00,97.0,6.0,East-West
OH,N507AE,TYS,DCA,2022-03-25 14:44:00,97.0,3.0,East-West
OH,N542EA,TYS,DCA,2022-03-27 14:44:00,97.0,-4.0,East-West
OH,N539EA,TYS,DCA,2022-03-28 14:44:00,97.0,25.0,East-West
OH,N502AE,TYS,DCA,2022-03-29 14:44:00,97.0,-8.0,East-West
OH,N504AE,TYS,DCA,2022-03-30 14:44:00,97.0,-15.0,East-West
OH,N720PS,TYS,DCA,2022-03-31 14:44:00,97.0,-1.0,East-West
OH,N561NN,CLT,GSO,2022-03-02 22:53:00,66.0,-36.0,East-West
OH,N582NN,PHL,PVD,2022-03-03 13:35:00,73.0,-26.0,East-West
OH,N581NN,PHL,PVD,2022-03-04 13:35:00,73.0,-21.0,East-West
OH,N569NN,PHL,PVD,2022-03-05 13:35:00,73.0,-3.0,East-West
OH,N557NN,PHL,PVD,2022-03-06 13:35:00,73.0,0.0,East-West
OH,N613NN,PHL,PVD,2022-03-07 13:35:00,73.0,-12.0,East-West
OH,N576NN,PHL,PVD,2022-03-10 13:35:00,73.0,7.0,East-West
OH,N599NN,PHL,PVD,2022-03-11 13:35:00,73.0,-13.0,East-West
OH,N593NN,PHL,PVD,2022-03-12 13:35:00,73.0,225.0,East-West
OH,N604NN,PHL,PVD,2022-03-13 13:35:00,73.0,-12.0,East-West
OH,N556NN,PHL,PVD,2022-03-14 13:35:00,73.0,-13.0,East-West
OH,N562NN,PHL,PVD,2022-03-17 13:35:00,73.0,-22.0,East-West
OH,N586NN,PHL,PVD,2022-03-18 13:35:00,73.0,41.0,East-West
OH,N587NN,PHL,PVD,2022-03-19 13:35:00,73.0,-11.0,East-West
OH,N573NN,PHL,PVD,2022-03-20 13:35:00,73.0,-13.0,East-West
OH,N611NN,PHL,PVD,2022-03-21 13:35:00,73.0,-11.0,East-West
OH,N549NN,PHL,PVD,2022-03-24 13:35:00,73.0,-18.0,East-West
OH,N564NN,PHL,PVD,2022-03-25 13:35:00,73.0,37.0,East-West
OH,N574NN,PHL,PVD,2022-03-26 13:35:00,73.0,-1.0,East-West
OH,N600NN,PHL,PVD,2022-03-27 13:35:00,73.0,-10.0,East-West
OH,N598NN,PHL,PVD,2022-03-28 13:35:00,73.0,88.0,East-West
OH,N572NN,PHL,PVD,2022-03-31 13:35:00,73.0,7.0,East-West
OH,N590NN,DCA,PNS,2022-03-01 11:40:00,154.0,-17.0,East-West
OH,N613NN,DCA,PNS,2022-03-02 11:40:00,154.0,91.0,East-West
OH,N606NN,DCA,PNS,2022-03-03 11:30:00,146.0,-5.0,East-West
OH,N597NN,DCA,PNS,2022-03-04 11:30:00,146.0,-14.0,East-West
OH,N549NN,DCA,PNS,2022-03-05 10:35:00,153.0,-21.0,East-West
OH,N605NN,DCA,PNS,2022-03-06 11:30:00,146.0,-4.0,East-West
OH,N552NN,DCA,PNS,2022-03-08 11:30:00,146.0,11.0,East-West
OH,N583NN,DCA,PNS,2022-03-09 11:30:00,146.0,147.0,East-West
OH,N569NN,DCA,PNS,2022-03-10 11:30:00,146.0,9.0,East-West
OH,N584NN,DCA,PNS,2022-03-11 11:30:00,146.0,0.0,East-West
OH,N580NN,DCA,PNS,2022-03-13 11:30:00,146.0,1.0,East-West
OH,N589NN,DCA,PNS,2022-03-14 11:30:00,146.0,15.0,East-West
OH,N575NN,DCA,PNS,2022-03-15 11:30:00,146.0,113.0,East-West
OH,N553NN,DCA,PNS,2022-03-16 11:30:00,146.0,20.0,East-West
OH,N571NN,DCA,PNS,2022-03-17 11:30:00,146.0,13.0,East-West
OH,N548NN,DCA,PNS,2022-03-18 11:30:00,146.0,63.0,East-West
OH,N572NN,DCA,PNS,2022-03-19 10:35:00,153.0,-8.0,East-West
OH,N584NN,DCA,PNS,2022-03-20 11:30:00,146.0,-2.0,East-West
OH,N500AE,DCA,PNS,2022-03-21 11:30:00,146.0,22.0,East-West
OH,N569NN,DCA,PNS,2022-03-22 11:30:00,146.0,-3.0,East-West
OH,N583NN,DCA,PNS,2022-03-23 11:30:00,146.0,52.0,East-West
OH,N584NN,DCA,PNS,2022-03-24 11:30:00,146.0,55.0,East-West
OH,N554NN,DCA,PNS,2022-03-25 11:30:00,146.0,0.0,East-West
OH,N563NN,DCA,PNS,2022-03-26 10:35:00,153.0,-14.0,East-West
OH,N552NN,DCA,PNS,2022-03-27 11:40:00,146.0,-6.0,East-West
OH,N594NN,DCA,PNS,2022-03-28 11:30:00,146.0,-4.0,East-West
OH,N553NN,DCA,PNS,2022-03-29 11:30:00,146.0,-14.0,East-West
OH,N558NN,DCA,PNS,2022-03-30 11:30:00,146.0,-19.0,East-West
OH,N602NN,DCA,PNS,2022-03-31 11:30:00,146.0,38.0,East-West
OH,N606NN,PNS,DCA,2022-03-03 13:26:00,134.0,-17.0,East-West
OH,N597NN,PNS,DCA,2022-03-04 13:26:00,134.0,16.0,East-West
OH,N549NN,PNS,DCA,2022-03-05 12:41:00,134.0,-5.0,East-West
OH,N605NN,PNS,DCA,2022-03-06 13:26:00,134.0,15.0,East-West
OH,N561NN,PNS,DCA,2022-03-07 13:26:00,134.0,103.0,East-West
OH,N552NN,PNS,DCA,2022-03-08 13:26:00,134.0,1.0,East-West
OH,N583NN,PNS,DCA,2022-03-09 13:26:00,134.0,136.0,East-West
OH,N569NN,PNS,DCA,2022-03-10 13:26:00,134.0,9.0,East-West
OH,N584NN,PNS,DCA,2022-03-11 13:26:00,134.0,4.0,East-West
OH,N580NN,PNS,DCA,2022-03-13 13:26:00,134.0,25.0,East-West
OH,N589NN,PNS,DCA,2022-03-14 13:26:00,134.0,10.0,East-West
OH,N575NN,PNS,DCA,2022-03-15 13:26:00,134.0,112.0,East-West
OH,N553NN,PNS,DCA,2022-03-16 13:26:00,134.0,13.0,East-West
OH,N576NN,PNS,DCA,2022-03-17 13:26:00,134.0,424.0,East-West
OH,N548NN,PNS,DCA,2022-03-18 13:26:00,134.0,61.0,East-West
OH,N572NN,PNS,DCA,2022-03-19 12:41:00,134.0,-3.0,East-West
OH,N584NN,PNS,DCA,2022-03-20 13:26:00,134.0,-6.0,East-West
OH,N500AE,PNS,DCA,2022-03-21 13:26:00,134.0,17.0,East-West
OH,N569NN,PNS,DCA,2022-03-22 13:26:00,134.0,-14.0,East-West
OH,N583NN,PNS,DCA,2022-03-23 13:26:00,134.0,56.0,East-West
OH,N584NN,PNS,DCA,2022-03-24 13:26:00,134.0,32.0,East-West
OH,N554NN,PNS,DCA,2022-03-25 13:26:00,134.0,2.0,East-West
OH,N563NN,PNS,DCA,2022-03-26 12:41:00,134.0,-19.0,East-West
OH,N552NN,PNS,DCA,2022-03-27 13:36:00,134.0,-5.0,East-West
OH,N594NN,PNS,DCA,2022-03-28 13:26:00,134.0,18.0,East-West
OH,N553NN,PNS,DCA,2022-03-29 13:26:00,134.0,24.0,East-West
OH,N558NN,PNS,DCA,2022-03-30 13:26:00,134.0,-16.0,East-West
OH,N602NN,PNS,DCA,2022-03-31 13:26:00,134.0,25.0,East-West
OH,N573NN,PHL,BDL,2022-03-01 21:00:00,67.0,3.0,East-West
OH,N565NN,PHL,BDL,2022-03-02 21:00:00,67.0,-11.0,East-West
OH,N723PS,PHL,MCI,2022-03-03 15:30:00,182.0,50.0,East-West
OH,N555NN,PHL,MCI,2022-03-04 15:30:00,182.0,-10.0,East-West
OH,N555NN,PHL,MCI,2022-03-05 15:32:00,183.0,7.0,East-West
OH,N614NN,PHL,MCI,2022-03-07 15:30:00,182.0,38.0,East-West
OH,N555NN,PHL,MCI,2022-03-10 15:30:00,182.0,9.0,East-West
OH,N554NN,PHL,MCI,2022-03-11 15:30:00,182.0,7.0,East-West
OH,N539EA,PHL,MCI,2022-03-12 15:32:00,183.0,71.0,East-West
OH,N548NN,PHL,MCI,2022-03-13 15:30:00,182.0,-3.0,East-West
OH,N560NN,PHL,MCI,2022-03-14 15:30:00,182.0,-27.0,East-West
OH,N572NN,PHL,MCI,2022-03-17 15:30:00,182.0,-13.0,East-West
OH,N575NN,PHL,MCI,2022-03-19 15:32:00,183.0,34.0,East-West
OH,N569NN,PHL,MCI,2022-03-20 15:30:00,182.0,137.0,East-West
OH,N595NN,PHL,MCI,2022-03-21 15:30:00,182.0,24.0,East-West
OH,N560NN,PHL,MCI,2022-03-24 15:30:00,182.0,-3.0,East-West
OH,N592NN,PHL,MCI,2022-03-25 15:30:00,182.0,-21.0,East-West
OH,N592NN,PHL,MCI,2022-03-26 15:32:00,183.0,-27.0,East-West
OH,N556NN,PHL,MCI,2022-03-27 15:30:00,182.0,87.0,East-West
OH,N610NN,PHL,MCI,2022-03-28 15:30:00,182.0,-12.0,East-West
OH,N569NN,PHL,MCI,2022-03-31 15:30:00,182.0,12.0,East-West
OH,N559NN,PVD,PHL,2022-03-01 17:07:00,84.0,-16.0,East-West
OH,N569NN,PVD,PHL,2022-03-02 17:07:00,84.0,-27.0,East-West
OH,N585NN,PVD,PHL,2022-03-03 17:10:00,90.0,-6.0,East-West
OH,N589NN,PVD,PHL,2022-03-04 17:10:00,90.0,-20.0,East-West
OH,N558NN,PVD,PHL,2022-03-05 17:10:00,90.0,-22.0,East-West
OH,N604NN,PVD,PHL,2022-03-06 17:10:00,90.0,-19.0,East-West
OH,N582NN,PVD,PHL,2022-03-07 17:10:00,90.0,-15.0,East-West
OH,N554NN,PVD,PHL,2022-03-10 17:10:00,90.0,-17.0,East-West
OH,N578NN,PVD,PHL,2022-03-11 17:10:00,90.0,18.0,East-West
OH,N575NN,PVD,PHL,2022-03-12 17:10:00,90.0,-2.0,East-West
