airport,city,timestamp,temp,humidity,wind_speed,weather_main,cloudcover,precip_mm,pressure,visibility
DFW,Dallas-Fort Worth,2022-06-28 02:00:00,25.0,48,12.0,Clear,13,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-28 03:00:00,25.0,49,10.0,Clear,13,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-28 04:00:00,25.0,49,9.0,Clear,14,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-28 05:00:00,24.0,50,13.0,Clear,15,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-28 06:00:00,24.0,50,13.0,Sunny,15,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-28 07:00:00,25.0,49,13.0,Sunny,17,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-28 08:00:00,26.0,48,13.0,Sunny,18,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-28 09:00:00,27.0,46,13.0,Sunny,20,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-28 10:00:00,29.0,42,12.0,Overcast,85,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-28 11:00:00,30.0,37,16.0,Cloudy,79,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-28 12:00:00,31.0,32,15.0,Sunny,21,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-28 13:00:00,32.0,30,12.0,Sunny,23,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-28 14:00:00,33.0,28,14.0,Partly cloudy,26,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-28 15:00:00,34.0,26,15.0,Partly cloudy,28,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-28 16:00:00,33.0,26,16.0,Partly cloudy,29,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-28 17:00:00,33.0,26,17.0,Partly cloudy,30,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-28 18:00:00,33.0,26,18.0,Partly cloudy,30,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-28 19:00:00,31.0,27,17.0,Clear,24,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-28 20:00:00,31.0,29,12.0,Clear,18,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-28 21:00:00,30.0,31,12.0,Clear,12,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-28 22:00:00,28.0,34,15.0,Clear,9,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-28 23:00:00,27.0,37,14.0,Clear,6,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-29 00:00:00,26.0,41,13.0,Clear,3,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 01:00:00,25.0,42,12.0,Clear,3,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 02:00:00,25.0,44,12.0,Clear,3,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 03:00:00,24.0,45,12.0,Clear,4,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 04:00:00,23.0,45,11.0,Clear,4,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 05:00:00,23.0,45,11.0,Clear,4,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 06:00:00,23.0,44,10.0,Sunny,4,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 07:00:00,24.0,42,11.0,Sunny,5,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 08:00:00,26.0,41,12.0,Sunny,6,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-29 09:00:00,27.0,39,12.0,Sunny,6,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-29 10:00:00,30.0,36,12.0,Sunny,7,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-29 11:00:00,32.0,32,12.0,Sunny,7,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-29 12:00:00,33.0,29,12.0,Sunny,7,0.0,1021,10
DFW,Dallas-Fort Worth,2022-06-29 13:00:00,34.0,26,12.0,Sunny,7,0.0,1020,10
DFW,Dallas-Fort Worth,2022-06-29 14:00:00,35.0,24,12.0,Sunny,7,0.0,1019,10
DFW,Dallas-Fort Worth,2022-06-29 15:00:00,35.0,22,12.0,Sunny,7,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-29 16:00:00,36.0,22,11.0,Sunny,8,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-29 17:00:00,35.0,21,9.0,Sunny,9,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-29 18:00:00,35.0,20,8.0,Clear,10,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-29 19:00:00,33.0,22,9.0,Clear,12,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-29 20:00:00,32.0,24,9.0,Clear,14,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-29 21:00:00,31.0,26,10.0,Clear,15,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-29 22:00:00,30.0,28,11.0,Clear,19,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-29 23:00:00,29.0,29,13.0,Clear,23,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 00:00:00,28.0,31,14.0,Partly cloudy,27,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 01:00:00,27.0,34,13.0,Clear,22,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 02:00:00,26.0,37,13.0,Clear,17,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 03:00:00,26.0,41,12.0,Clear,12,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 04:00:00,25.0,49,12.0,Clear,11,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 05:00:00,25.0,58,12.0,Clear,9,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 06:00:00,25.0,67,8.0,Sunny,8,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-30 07:00:00,26.0,63,8.0,Sunny,8,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-30 08:00:00,27.0,59,9.0,Sunny,9,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-30 09:00:00,29.0,55,8.0,Sunny,10,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-30 10:00:00,31.0,49,9.0,Sunny,12,0.0,1018,10
DFW,Dallas-Fort Worth,2022-06-30 11:00:00,33.0,43,9.0,Sunny,15,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 12:00:00,34.0,37,12.0,Sunny,17,0.0,1017,10
DFW,Dallas-Fort Worth,2022-06-30 13:00:00,35.0,35,14.0,Sunny,18,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-30 14:00:00,35.0,33,16.0,Sunny,20,0.0,1016,10
DFW,Dallas-Fort Worth,2022-06-30 15:00:00,35.0,31,18.0,Sunny,22,0.0,1015,10
DFW,Dallas-Fort Worth,2022-06-30 16:00:00,35.0,31,18.0,Patchy rain possible,71,0.3,1015,10
DFW,Dallas-Fort Worth,2022-06-30 17:00:00,35.0,30,14.0,Sunny,14,0.0,1013,10
DFW,Dallas-Fort Worth,2022-06-30 18:00:00,34.0,30,20.0,Patchy rain possible,72,0.1,1013,10
DFW,Dallas-Fort Worth,2022-06-30 19:00:00,33.0,34,16.0,Clear,9,0.0,1013,10
DFW,Dallas-Fort Worth,2022-06-30 20:00:00,31.0,38,17.0,Clear,8,0.0,1014,10
DFW,Dallas-Fort Worth,2022-06-30 21:00:00,30.0,43,19.0,Clear,7,0.0,1014,10
DFW,Dallas-Fort Worth,2022-06-30 22:00:00,29.0,45,20.0,Clear,7,0.0,1014,10
DFW,Dallas-Fort Worth,2022-06-30 23:00:00,28.0,48,21.0,Clear,8,0.0,1014,10
DEN,Denver,2022-06-01 00:00:00,6.0,91,11.0,Moderate or heavy rain shower,86,2.3,1025,5
DEN,Denver,2022-06-01 01:00:00,6.0,92,8.0,Heavy rain at times,86,1.2,1024,6
DEN,Denver,2022-06-01 02:00:00,6.0,92,6.0,Patchy rain possible,86,0.1,1024,6
DEN,Denver,2022-06-01 03:00:00,5.0,92,3.0,Patchy rain possible,86,0.1,1024,7
DEN,Denver,2022-06-01 04:00:00,5.0,91,3.0,Patchy rain possible,84,0.1,1024,7
DEN,Denver,2022-06-01 05:00:00,6.0,91,3.0,Patchy rain possible,81,0.1,1025,7
DEN,Denver,2022-06-01 06:00:00,6.0,91,4.0,Moderate or heavy rain shower,78,1.5,1026,7
DEN,Denver,2022-06-01 07:00:00,7.0,90,3.0,Moderate rain at times,75,0.5,1026,6
DEN,Denver,2022-06-01 08:00:00,7.0,89,3.0,Moderate rain at times,71,0.6,1026,6
DEN,Denver,2022-06-01 09:00:00,8.0,88,3.0,Patchy rain possible,67,0.4,1024,5
DEN,Denver,2022-06-01 10:00:00,9.0,84,4.0,Patchy rain possible,68,0.1,1023,5
DEN,Denver,2022-06-01 11:00:00,10.0,81,5.0,Cloudy,70,0.0,1021,5
DEN,Denver,2022-06-01 12:00:00,11.0,77,7.0,Cloudy,71,0.0,1020,5
DEN,Denver,2022-06-01 13:00:00,13.0,70,7.0,Partly cloudy,52,0.0,1018,7
DEN,Denver,2022-06-01 14:00:00,14.0,63,7.0,Partly cloudy,33,0.0,1017,8
DEN,Denver,2022-06-01 15:00:00,15.0,56,7.0,Sunny,14,0.0,1016,10
DEN,Denver,2022-06-01 16:00:00,14.0,57,10.0,Partly cloudy,27,0.0,1016,10
DEN,Denver,2022-06-01 17:00:00,13.0,59,13.0,Partly cloudy,40,0.0,1018,10
DEN,Denver,2022-06-01 18:00:00,12.0,60,15.0,Partly cloudy,54,0.0,1018,10
DEN,Denver,2022-06-01 19:00:00,12.0,64,13.0,Partly cloudy,50,0.0,1018,10
DEN,Denver,2022-06-01 20:00:00,12.0,67,11.0,Partly cloudy,47,0.0,1019,10
DEN,Denver,2022-06-01 21:00:00,12.0,71,9.0,Partly cloudy,44,0.0,1019,10
DEN,Denver,2022-06-01 22:00:00,11.0,73,6.0,Partly cloudy,36,0.0,1019,10
DEN,Denver,2022-06-01 23:00:00,11.0,75,4.0,Partly cloudy,28,0.0,1019,10
DEN,Denver,2022-06-02 00:00:00,10.0,77,1.0,Overcast,87,0.0,1020,10
DEN,Denver,2022-06-02 01:00:00,9.0,78,2.0,Clear,20,0.0,1019,10
DEN,Denver,2022-06-02 02:00:00,8.0,79,2.0,Clear,20,0.0,1019,10
DEN,Denver,2022-06-02 03:00:00,7.0,80,2.0,Clear,20,0.0,1019,10
DEN,Denver,2022-06-02 04:00:00,7.0,80,2.0,Clear,20,0.0,1019,10
DEN,Denver,2022-06-02 05:00:00,8.0,80,2.0,Clear,20,0.0,1018,10
DEN,Denver,2022-06-02 06:00:00,9.0,80,2.0,Sunny,20,0.0,1018,10
DEN,Denver,2022-06-02 07:00:00,10.0,74,3.0,Sunny,17,0.0,1017,10
DEN,Denver,2022-06-02 08:00:00,12.0,67,3.0,Sunny,14,0.0,1017,10
DEN,Denver,2022-06-02 09:00:00,14.0,60,4.0,Sunny,11,0.0,1017,10
DEN,Denver,2022-06-02 10:00:00,16.0,55,5.0,Sunny,8,0.0,1016,10
DEN,Denver,2022-06-02 11:00:00,17.0,50,6.0,Sunny,6,0.0,1015,10
DEN,Denver,2022-06-02 12:00:00,18.0,45,8.0,Sunny,4,0.0,1014,10
DEN,Denver,2022-06-02 13:00:00,19.0,42,9.0,Partly cloudy,32,0.0,1013,10
DEN,Denver,2022-06-02 14:00:00,20.0,38,11.0,Partly cloudy,60,0.0,1011,10
DEN,Denver,2022-06-02 15:00:00,20.0,35,12.0,Overcast,88,0.0,1011,10
DEN,Denver,2022-06-02 16:00:00,20.0,35,12.0,Overcast,88,0.0,1011,10
DEN,Denver,2022-06-02 17:00:00,19.0,35,11.0,Overcast,87,0.0,1011,10
DEN,Denver,2022-06-02 18:00:00,18.0,34,6.0,Patchy rain possible,87,0.4,1012,10
DEN,Denver,2022-06-02 19:00:00,16.0,42,9.0,Cloudy,84,0.0,1013,10
DEN,Denver,2022-06-02 20:00:00,15.0,50,8.0,Cloudy,80,0.0,1013,10
DEN,Denver,2022-06-02 21:00:00,13.0,57,7.0,Cloudy,77,0.0,1013,10
DEN,Denver,2022-06-02 22:00:00,12.0,60,6.0,Cloudy,78,0.0,1013,10
DEN,Denver,2022-06-02 23:00:00,11.0,63,5.0,Cloudy,80,0.0,1014,10
DEN,Denver,2022-06-03 00:00:00,10.0,66,4.0,Cloudy,81,0.0,1013,10
DEN,Denver,2022-06-03 01:00:00,9.0,67,4.0,Partly cloudy,56,0.0,1012,10
DEN,Denver,2022-06-03 02:00:00,9.0,68,5.0,Partly cloudy,32,0.0,1013,10
DEN,Denver,2022-06-03 03:00:00,9.0,69,5.0,Clear,7,0.0,1013,10
DEN,Denver,2022-06-03 04:00:00,9.0,69,6.0,Clear,7,0.0,1012,10
DEN,Denver,2022-06-03 05:00:00,10.0,68,6.0,Clear,7,0.0,1012,10
DEN,Denver,2022-06-03 06:00:00,12.0,68,6.0,Sunny,6,0.0,1012,10
DEN,Denver,2022-06-03 07:00:00,14.0,60,5.0,Sunny,7,0.0,1012,10
DEN,Denver,2022-06-03 08:00:00,16.0,53,3.0,Sunny,7,0.0,1011,10
DEN,Denver,2022-06-03 09:00:00,18.0,46,1.0,Sunny,7,0.0,1009,10
DEN,Denver,2022-06-03 10:00:00,21.0,39,3.0,Sunny,13,0.0,1008,10
DEN,Denver,2022-06-03 11:00:00,22.0,33,6.0,Sunny,20,0.0,1007,10
DEN,Denver,2022-06-03 12:00:00,22.0,27,9.0,Partly cloudy,26,0.0,1006,10
DEN,Denver,2022-06-03 13:00:00,23.0,24,9.0,Cloudy,77,0.0,1006,10
DEN,Denver,2022-06-03 14:00:00,23.0,21,9.0,Cloudy,77,0.0,1006,10
DEN,Denver,2022-06-03 15:00:00,23.0,18,9.0,Sunny,12,0.0,1006,10
DEN,Denver,2022-06-03 16:00:00,22.0,23,8.0,Partly cloudy,37,0.0,1005,10
DEN,Denver,2022-06-03 17:00:00,21.0,28,7.0,Cloudy,61,0.0,1006,10
DEN,Denver,2022-06-03 18:00:00,19.0,33,6.0,Overcast,85,0.0,1006,10
DEN,Denver,2022-06-03 19:00:00,18.0,36,6.0,Partly cloudy,60,0.0,1007,10
DEN,Denver,2022-06-03 20:00:00,17.0,39,6.0,Partly cloudy,34,0.0,1007,10
DEN,Denver,2022-06-03 21:00:00,15.0,42,7.0,Clear,9,0.0,1007,10
DEN,Denver,2022-06-03 22:00:00,14.0,48,7.0,Clear,10,0.0,1006,10
DEN,Denver,2022-06-03 23:00:00,13.0,54,8.0,Clear,10,0.0,1008,10
DEN,Denver,2022-06-04 00:00:00,13.0,60,9.0,Clear,11,0.0,1009,10
DEN,Denver,2022-06-04 01:00:00,11.0,58,8.0,Clear,9,0.0,1008,10
DEN,Denver,2022-06-04 02:00:00,11.0,56,8.0,Clear,8,0.0,1008,10
DEN,Denver,2022-06-04 03:00:00,10.0,54,8.0,Clear,6,0.0,1008,10
DEN,Denver,2022-06-04 04:00:00,10.0,50,8.0,Clear,5,0.0,1008,10
DEN,Denver,2022-06-04 05:00:00,11.0,45,9.0,Clear,5,0.0,1008,10
DEN,Denver,2022-06-04 06:00:00,13.0,41,9.0,Sunny,4,0.0,1008,10
DEN,Denver,2022-06-04 07:00:00,17.0,36,7.0,Sunny,4,0.0,1007,10
DEN,Denver,2022-06-04 08:00:00,19.0,31,5.0,Sunny,5,0.0,1007,10
DEN,Denver,2022-06-04 09:00:00,22.0,26,3.0,Sunny,5,0.0,1006,10
DEN,Denver,2022-06-04 10:00:00,24.0,23,5.0,Patchy rain possible,86,0.1,1005,10
DEN,Denver,2022-06-04 11:00:00,25.0,20,7.0,Partly cloudy,32,0.0,1004,10
DEN,Denver,2022-06-04 12:00:00,26.0,17,10.0,Partly cloudy,45,0.0,1003,10
DEN,Denver,2022-06-04 13:00:00,27.0,17,11.0,Partly cloudy,40,0.0,1003,10
DEN,Denver,2022-06-04 14:00:00,27.0,17,12.0,Partly cloudy,35,0.0,1002,10
DEN,Denver,2022-06-04 15:00:00,26.0,18,8.0,Partly cloudy,30,0.0,1002,10
DEN,Denver,2022-06-04 16:00:00,26.0,20,15.0,Partly cloudy,27,0.0,1002,10
DEN,Denver,2022-06-04 17:00:00,24.0,23,14.0,Sunny,24,0.0,1003,10
DEN,Denver,2022-06-04 18:00:00,22.0,26,11.0,Moderate rain at times,83,0.5,1005,10
DEN,Denver,2022-06-04 19:00:00,20.0,29,7.0,Partly cloudy,27,0.0,1005,10
DEN,Denver,2022-06-04 20:00:00,18.0,31,7.0,Partly cloudy,32,0.0,1004,10
DEN,Denver,2022-06-04 21:00:00,17.0,34,7.0,Partly cloudy,38,0.0,1004,10
DEN,Denver,2022-06-04 22:00:00,16.0,35,9.0,Partly cloudy,41,0.0,1004,10
DEN,Denver,2022-06-04 23:00:00,16.0,37,8.0,Partly cloudy,44,0.0,1004,10
DEN,Denver,2022-06-05 00:00:00,16.0,39,8.0,Partly cloudy,47,0.0,1005,10
DEN,Denver,2022-06-05 01:00:00,16.0,40,5.0,Partly cloudy,44,0.0,1004,10
DEN,Denver,2022-06-05 02:00:00,15.0,42,7.0,Partly cloudy,40,0.0,1004,10
DEN,Denver,2022-06-05 03:00:00,15.0,43,8.0,Partly cloudy,37,0.0,1004,10
DEN,Denver,2022-06-05 04:00:00,14.0,45,7.0,Partly cloudy,32,0.0,1004,10
DEN,Denver,2022-06-05 05:00:00,14.0,46,6.0,Partly cloudy,27,0.0,1005,10
DEN,Denver,2022-06-05 06:00:00,16.0,48,5.0,Sunny,22,0.0,1005,10
DEN,Denver,2022-06-05 07:00:00,18.0,42,5.0,Sunny,18,0.0,1005,10
DEN,Denver,2022-06-05 08:00:00,20.0,36,4.0,Sunny,15,0.0,1005,10
DEN,Denver,2022-06-05 09:00:00,22.0,30,4.0,Sunny,11,0.0,1004,10
DEN,Denver,2022-06-05 10:00:00,24.0,26,5.0,Sunny,18,0.0,1004,10
DEN,Denver,2022-06-05 11:00:00,25.0,23,6.0,Sunny,24,0.0,1003,10
DEN,Denver,2022-06-05 12:00:00,26.0,19,8.0,Partly cloudy,31,0.0,1002,10
DEN,Denver,2022-06-05 13:00:00,27.0,19,6.0,Partly cloudy,31,0.0,1001,10
DEN,Denver,2022-06-05 14:00:00,27.0,19,7.0,Partly cloudy,32,0.0,1000,10
DEN,Denver,2022-06-05 15:00:00,27.0,19,10.0,Partly cloudy,32,0.0,1000,10
DEN,Denver,2022-06-05 16:00:00,25.0,21,18.0,Partly cloudy,31,0.0,1000,10
DEN,Denver,2022-06-05 17:00:00,24.0,22,15.0,Partly cloudy,29,0.0,1002,10
DEN,Denver,2022-06-05 18:00:00,22.0,24,21.0,Partly cloudy,27,0.0,1003,10
DEN,Denver,2022-06-05 19:00:00,20.0,27,13.0,Partly cloudy,34,0.0,1003,10
DEN,Denver,2022-06-05 20:00:00,19.0,31,10.0,Partly cloudy,40,0.0,1005,10
DEN,Denver,2022-06-05 21:00:00,17.0,34,6.0,Partly cloudy,47,0.0,1005,10
DEN,Denver,2022-06-05 22:00:00,16.0,40,10.0,Cloudy,61,0.0,1006,10
DEN,Denver,2022-06-05 23:00:00,15.0,46,8.0,Cloudy,75,0.0,1006,9
DEN,Denver,2022-06-06 00:00:00,14.0,52,6.0,Overcast,89,0.0,1008,9
DEN,Denver,2022-06-06 01:00:00,14.0,56,10.0,Overcast,88,0.0,1008,9
DEN,Denver,2022-06-06 02:00:00,14.0,59,9.0,Overcast,88,0.0,1009,9
DEN,Denver,2022-06-06 03:00:00,13.0,63,8.0,Overcast,87,0.0,1008,9
DEN,Denver,2022-06-06 04:00:00,13.0,62,5.0,Overcast,86,0.0,1009,9
DEN,Denver,2022-06-06 05:00:00,14.0,62,6.0,Overcast,85,0.0,1008,9
DEN,Denver,2022-06-06 06:00:00,15.0,61,6.0,Cloudy,84,0.0,1010,9
DEN,Denver,2022-06-06 07:00:00,17.0,55,6.0,Partly cloudy,60,0.0,1010,9
DEN,Denver,2022-06-06 08:00:00,19.0,48,7.0,Partly cloudy,35,0.0,1010,10
DEN,Denver,2022-06-06 09:00:00,21.0,41,7.0,Sunny,11,0.0,1010,10
DEN,Denver,2022-06-06 10:00:00,22.0,38,6.0,Sunny,18,0.0,1009,10
DEN,Denver,2022-06-06 11:00:00,23.0,34,5.0,Sunny,24,0.0,1008,10
DEN,Denver,2022-06-06 12:00:00,24.0,30,5.0,Partly cloudy,31,0.0,1008,10
DEN,Denver,2022-06-06 13:00:00,24.0,30,5.0,Partly cloudy,45,0.0,1007,10
DEN,Denver,2022-06-06 14:00:00,25.0,30,6.0,Moderate rain at times,59,0.7,1006,10
DEN,Denver,2022-06-06 15:00:00,25.0,31,10.0,Cloudy,73,0.0,1006,10
DEN,Denver,2022-06-06 16:00:00,24.0,35,7.0,Cloudy,76,0.0,1006,10
DEN,Denver,2022-06-06 17:00:00,23.0,39,7.0,Patchy rain possible,79,0.4,1007,9
DEN,Denver,2022-06-06 18:00:00,22.0,43,8.0,Cloudy,82,0.0,1008,9
DEN,Denver,2022-06-06 19:00:00,20.0,48,8.0,Cloudy,83,0.0,1008,9
DEN,Denver,2022-06-06 20:00:00,19.0,52,7.0,Cloudy,84,0.0,1008,10
DEN,Denver,2022-06-06 21:00:00,18.0,56,7.0,Overcast,85,0.0,1009,10
DEN,Denver,2022-06-06 22:00:00,17.0,54,8.0,Partly cloudy,57,0.0,1009,10
DEN,Denver,2022-06-06 23:00:00,15.0,51,9.0,Partly cloudy,30,0.0,1009,10
DEN,Denver,2022-06-07 00:00:00,14.0,48,10.0,Clear,2,0.0,1010,10
DEN,Denver,2022-06-07 01:00:00,13.0,49,8.0,Clear,2,0.0,1010,10
DEN,Denver,2022-06-07 02:00:00,13.0,49,7.0,Clear,3,0.0,1010,10
DEN,Denver,2022-06-07 03:00:00,13.0,50,5.0,Clear,3,0.0,1013,10
DEN,Denver,2022-06-07 04:00:00,12.0,55,4.0,Clear,4,0.0,1014,10
DEN,Denver,2022-06-07 05:00:00,13.0,60,3.0,Clear,6,0.0,1015,10
DEN,Denver,2022-06-07 06:00:00,14.0,66,3.0,Sunny,8,0.0,1015,10
DEN,Denver,2022-06-07 07:00:00,15.0,60,4.0,Sunny,7,0.0,1014,10
DEN,Denver,2022-06-07 08:00:00,16.0,54,5.0,Sunny,6,0.0,1014,10
DEN,Denver,2022-06-07 09:00:00,18.0,49,7.0,Sunny,5,0.0,1013,10
DEN,Denver,2022-06-07 10:00:00,20.0,43,8.0,Sunny,19,0.0,1012,10
DEN,Denver,2022-06-07 11:00:00,22.0,38,10.0,Partly cloudy,33,0.0,1010,9
DEN,Denver,2022-06-07 12:00:00,23.0,32,12.0,Cloudy,84,0.0,1009,9
DEN,Denver,2022-06-07 13:00:00,24.0,30,13.0,Cloudy,80,0.0,1008,9
DEN,Denver,2022-06-07 14:00:00,24.0,28,11.0,Cloudy,76,0.0,1007,9
DEN,Denver,2022-06-07 15:00:00,24.0,25,13.0,Partly cloudy,50,0.0,1008,9
DEN,Denver,2022-06-07 16:00:00,25.0,28,14.0,Cloudy,61,0.0,1006,9
DEN,Denver,2022-06-07 17:00:00,24.0,31,8.0,Cloudy,72,0.0,1007,10
DEN,Denver,2022-06-07 18:00:00,22.0,34,9.0,Cloudy,83,0.0,1008,10
DEN,Denver,2022-06-07 19:00:00,20.0,38,7.0,Patchy rain possible,56,0.1,1008,10
DEN,Denver,2022-06-07 20:00:00,18.0,42,11.0,Cloudy,82,0.0,1011,10
DEN,Denver,2022-06-07 21:00:00,17.0,47,15.0,Heavy rain at times,80,1.0,1016,10
DEN,Denver,2022-06-07 22:00:00,16.0,48,5.0,Overcast,87,0.0,1017,10
DEN,Denver,2022-06-07 23:00:00,15.0,50,6.0,Heavy rain at times,78,1.5,1018,10
DEN,Denver,2022-06-08 00:00:00,15.0,51,6.0,Clear,3,0.0,1018,10
DEN,Denver,2022-06-08 01:00:00,14.0,53,8.0,Clear,6,0.0,1018,10
DEN,Denver,2022-06-08 02:00:00,13.0,55,10.0,Clear,9,0.0,1018,10
DEN,Denver,2022-06-08 03:00:00,13.0,57,6.0,Clear,12,0.0,1019,10
DEN,Denver,2022-06-08 04:00:00,12.0,60,7.0,Clear,12,0.0,1019,10
DEN,Denver,2022-06-08 05:00:00,12.0,63,6.0,Clear,12,0.0,1019,10
DEN,Denver,2022-06-08 06:00:00,13.0,67,10.0,Sunny,12,0.0,1020,10
DEN,Denver,2022-06-08 07:00:00,14.0,63,9.0,Sunny,11,0.0,1019,10
DEN,Denver,2022-06-08 08:00:00,16.0,59,7.0,Sunny,10,0.0,1018,10
DEN,Denver,2022-06-08 09:00:00,17.0,56,6.0,Sunny,8,0.0,1017,10
DEN,Denver,2022-06-08 10:00:00,19.0,50,12.0,Sunny,9,0.0,1016,10
DEN,Denver,2022-06-08 11:00:00,20.0,44,9.0,Sunny,10,0.0,1015,10
DEN,Denver,2022-06-08 12:00:00,22.0,39,11.0,Sunny,10,0.0,1014,10
DEN,Denver,2022-06-08 13:00:00,23.0,37,13.0,Sunny,11,0.0,1013,10
DEN,Denver,2022-06-08 14:00:00,24.0,36,14.0,Sunny,12,0.0,1012,10
DEN,Denver,2022-06-08 15:00:00,24.0,35,16.0,Sunny,13,0.0,1012,10
DEN,Denver,2022-06-08 16:00:00,24.0,38,17.0,Sunny,16,0.0,1011,10
DEN,Denver,2022-06-08 17:00:00,24.0,42,18.0,Sunny,19,0.0,1011,10
DEN,Denver,2022-06-08 18:00:00,23.0,45,19.0,Clear,22,0.0,1011,10
DEN,Denver,2022-06-08 19:00:00,21.0,57,16.0,Partly cloudy,41,0.0,1012,10
DEN,Denver,2022-06-08 20:00:00,19.0,69,12.0,Partly cloudy,59,0.0,1014,10
DEN,Denver,2022-06-08 21:00:00,18.0,81,9.0,Cloudy,78,0.0,1015,10
DEN,Denver,2022-06-08 22:00:00,16.0,76,9.0,Cloudy,78,0.0,1014,10
DEN,Denver,2022-06-08 23:00:00,16.0,71,9.0,Cloudy,77,0.0,1013,10
DEN,Denver,2022-06-09 00:00:00,15.0,66,9.0,Cloudy,77,0.0,1012,10
DEN,Denver,2022-06-09 01:00:00,15.0,65,9.0,Partly cloudy,57,0.0,1012,10
DEN,Denver,2022-06-09 02:00:00,15.0,64,9.0,Partly cloudy,37,0.0,1011,10
DEN,Denver,2022-06-09 03:00:00,14.0,63,9.0,Clear,17,0.0,1011,10
DEN,Denver,2022-06-09 04:00:00,14.0,60,9.0,Clear,15,0.0,1011,10
DEN,Denver,2022-06-09 05:00:00,14.0,57,8.0,Clear,13,0.0,1011,10
DEN,Denver,2022-06-09 06:00:00,17.0,54,8.0,Sunny,11,0.0,1010,10
DEN,Denver,2022-06-09 07:00:00,19.0,46,8.0,Sunny,11,0.0,1010,10
DEN,Denver,2022-06-09 08:00:00,22.0,38,7.0,Sunny,11,0.0,1010,10
DEN,Denver,2022-06-09 09:00:00,24.0,29,7.0,Sunny,11,0.0,1009,10
DEN,Denver,2022-06-09 10:00:00,26.0,24,8.0,Sunny,24,0.0,1008,10
DEN,Denver,2022-06-09 11:00:00,28.0,19,6.0,Partly cloudy,37,0.0,1007,10
DEN,Denver,2022-06-09 12:00:00,29.0,14,11.0,Partly cloudy,50,0.0,1006,10
DEN,Denver,2022-06-09 13:00:00,30.0,14,13.0,Partly cloudy,44,0.0,1006,10
DEN,Denver,2022-06-09 14:00:00,30.0,15,10.0,Patchy rain possible,84,0.1,1006,10
DEN,Denver,2022-06-09 15:00:00,29.0,15,10.0,Partly cloudy,32,0.0,1005,10
DEN,Denver,2022-06-09 16:00:00,28.0,18,16.0,Cloudy,74,0.0,1006,10
